ip,port,username,password,protocols,ping,detected,organisation,country,isocode,latitude,longitude,asn,connections,uptime,dateAdded,lastTested,lastSuccess,detection,provider
103.76.190.1,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Alacriy Net System Service Private Limited",India,IN,12.795000076293945,78.71029663085938,AS135758,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%), ora_UK=EndpointServerData(ping=926, connections=ConnectionAttempts(success=1, fail=8), uptime=11.0%), ora_JP=EndpointServerData(ping=715, connections=ConnectionAttempts(success=2, fail=8), uptime=20.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=10), uptime=0%))",,"2022-05-29 06:59:40.0","2022-05-29 09:59:18.0",,,
103.76.190.33,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Alacriy Net System Service Private Limited",India,IN,12.795000076293945,78.71029663085938,AS135758,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ms_HK=EndpointServerData(ping=636, connections=ConnectionAttempts(success=1, fail=8), uptime=11.0%))",,"2022-05-29 05:44:22.0","2022-05-29 10:06:33.0",,,
103.76.190.37,31756,,,"[ProtocolDataType(type=socks4, port=31756, tls=true, autoRead=[false])]",,true,"Alacriy Net System Service Private Limited",India,IN,12.795000076293945,78.71029663085938,AS135758,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=10), uptime=0%), ora_UK=EndpointServerData(ping=942, connections=ConnectionAttempts(success=3, fail=7), uptime=30.0%), ora_JP=EndpointServerData(ping=718, connections=ConnectionAttempts(success=2, fail=7), uptime=22.0%), ms_HK=EndpointServerData(ping=663, connections=ConnectionAttempts(success=2, fail=9), uptime=18.0%))",,"2022-05-29 08:01:16.0","2022-05-29 10:04:50.0",,,
103.76.201.165,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Agti JKT",Indonesia,ID,-6.176700115203857,106.82540130615234,AS135480,"PerformanceConnectData(aws_NA=EndpointServerData(ping=880, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ora_JP=EndpointServerData(ping=541, connections=ConnectionAttempts(success=3, fail=4), uptime=42.0%), ms_HK=EndpointServerData(ping=517, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%))",,"2022-05-29 08:52:08.0","2022-05-29 10:04:50.0",,,
103.76.253.66,3129,,,"[ProtocolDataType(type=http, port=3129, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=3129, tls=true, autoRead=[false])]",,true,"Prakash Kumar Khetan T/A WIRE AND WIRELESS SOLUTIONS",India,IN,21.997400283813477,79.0010986328125,AS132445,"PerformanceConnectData(aws_NA=EndpointServerData(ping=8872, connections=ConnectionAttempts(success=1, fail=10), uptime=9.0%), ora_UK=EndpointServerData(ping=8768, connections=ConnectionAttempts(success=1, fail=12), uptime=7.0%), ora_JP=EndpointServerData(ping=8684, connections=ConnectionAttempts(success=4, fail=9), uptime=30.0%), ms_HK=EndpointServerData(ping=7352, connections=ConnectionAttempts(success=1, fail=11), uptime=8.0%))",,"2022-05-29 09:38:28.0","2022-05-29 10:05:49.0",,,
103.77.41.138,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,"Bright Net Technologies Pvt Ltd",India,IN,28.654199600219727,77.23729705810547,AS58965,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1940, connections=ConnectionAttempts(success=1, fail=16), uptime=5.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=17), uptime=0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=18), uptime=0%), ms_HK=EndpointServerData(ping=432, connections=ConnectionAttempts(success=2, fail=15), uptime=11.0%))",,"2022-05-29 07:42:01.0","2022-05-29 10:07:18.0",,,
103.78.13.187,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Green Tech Net Com Pvt Ltd",India,IN,25.29789924621582,82.99559783935547,AS135818,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ora_UK=EndpointServerData(ping=7111, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ora_JP=EndpointServerData(ping=729, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%))",,"2022-05-29 07:15:46.0","2022-05-29 09:54:04.0",,,
103.78.27.36,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,Moratelindo,Indonesia,ID,-6.245500087738037,106.79440307617188,AS131111,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1451, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ora_JP=EndpointServerData(ping=550, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%))",,"2022-05-29 08:22:14.0","2022-05-29 10:03:20.0",,,
103.78.27.46,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,Moratelindo,Indonesia,ID,-6.245500087738037,106.79440307617188,AS131111,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=11), uptime=0%), ora_JP=EndpointServerData(ping=534, connections=ConnectionAttempts(success=1, fail=10), uptime=9.0%), ms_HK=EndpointServerData(ping=470, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%))",,"2022-05-29 05:46:54.0","2022-05-29 10:04:32.0",,,
103.78.27.62,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,Moratelindo,Indonesia,ID,-6.245500087738037,106.79440307617188,AS131111,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ora_UK=EndpointServerData(ping=705, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=10), uptime=0%))",,"2022-05-29 05:38:20.0","2022-05-29 10:03:49.0",,,
103.78.54.10,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,,Bangladesh,BD,23.701799392700195,90.37419891357422,AS135654,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1808, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ora_UK=EndpointServerData(ping=992, connections=ConnectionAttempts(success=1, fail=8), uptime=11.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%))",,"2022-05-29 07:13:12.0","2022-05-29 09:54:49.0",,,
103.78.210.178,30000,,,"[ProtocolDataType(type=socks4, port=30000, tls=true, autoRead=[false])]",,true,Moratelindo,Indonesia,ID,-6.400000095367432,106.818603515625,AS131111,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%), ora_UK=EndpointServerData(ping=1966, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ms_HK=EndpointServerData(ping=915, connections=ConnectionAttempts(success=1, fail=8), uptime=11.0%))",,"2022-05-29 08:23:21.0","2022-05-29 10:06:18.0",,,
103.78.254.78,80,,,"[ProtocolDataType(type=socks5, port=80, tls=false, autoRead=[false]), ProtocolDataType(type=socks4, port=80, tls=false, autoRead=[false])]",,true,"Md. Asifur Rahman",Bangladesh,BD,24.428300857543945,88.97650146484375,AS135882,"PerformanceConnectData(aws_NA=EndpointServerData(ping=166, connections=ConnectionAttempts(success=5, fail=19), uptime=20.0%), ora_UK=EndpointServerData(ping=166, connections=ConnectionAttempts(success=3, fail=19), uptime=13.0%), ora_JP=EndpointServerData(ping=178, connections=ConnectionAttempts(success=7, fail=18), uptime=28.0%), ms_HK=EndpointServerData(ping=166, connections=ConnectionAttempts(success=4, fail=19), uptime=17.0%))",,"2022-05-29 09:49:55.0","2022-05-29 09:57:49.0",,,
103.79.74.3,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"Tiruppur Broadwave Private Limited",India,IN,11.142399787902832,77.34220123291016,AS135875,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1832, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%), ora_JP=EndpointServerData(ping=743, connections=ConnectionAttempts(success=2, fail=8), uptime=20.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%))",,"2022-05-29 07:51:17.0","2022-05-29 09:54:19.0",,,
103.79.74.193,53879,,,"[ProtocolDataType(type=http, port=53879, tls=true, autoRead=[false])]",,false,"Tiruppur Broadwave Private Limited",India,IN,11.142399787902832,77.34220123291016,AS135875,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=10), uptime=0%), ms_HK=EndpointServerData(ping=5181, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%))",,"2022-05-29 05:06:51.0","2022-05-29 09:57:33.0",,,
103.79.96.177,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,false,"PT IndoDev Niaga Internet",Indonesia,ID,-6.287600040435791,106.72200012207031,AS64308,"PerformanceConnectData(aws_NA=EndpointServerData(ping=926, connections=ConnectionAttempts(success=1, fail=12), uptime=7.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=11), uptime=0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=10), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=12), uptime=0%))",,"2022-05-29 04:27:52.0","2022-05-29 10:06:04.0",,,
103.79.96.189,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,false,"PT IndoDev Niaga Internet",Indonesia,ID,-6.287600040435791,106.72200012207031,AS64308,"PerformanceConnectData(aws_NA=EndpointServerData(ping=905, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%))",,"2022-05-29 07:01:59.0","2022-05-29 10:05:34.0",,,
103.79.96.218,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,false,"PT IndoDev Niaga Internet",Indonesia,ID,-6.287600040435791,106.72200012207031,AS64308,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ora_UK=EndpointServerData(ping=739, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=5), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%))",,"2022-05-29 06:55:32.0","2022-05-29 10:06:48.0",,,
103.80.83.254,8181,,,"[ProtocolDataType(type=http, port=8181, tls=true, autoRead=[false])]",,false,,Indonesia,ID,-6.211400032043457,106.84459686279297,AS64300,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2535, connections=ConnectionAttempts(success=2, fail=5), uptime=28.0%), ora_UK=EndpointServerData(ping=1576, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ms_HK=EndpointServerData(ping=3285, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%))",,"2022-05-29 08:58:43.0","2022-05-29 09:51:34.0",,,
103.80.210.33,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,,Mongolia,MN,46.0,105.0,AS17882,"PerformanceConnectData(aws_NA=EndpointServerData(ping=769, connections=ConnectionAttempts(success=2, fail=6), uptime=25.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ora_JP=EndpointServerData(ping=521, connections=ConnectionAttempts(success=3, fail=6), uptime=33.0%), ms_HK=EndpointServerData(ping=431, connections=ConnectionAttempts(success=2, fail=5), uptime=28.0%))",,"2022-05-29 09:19:46.0","2022-05-29 10:04:32.0",,,
103.80.237.93,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"PT MITRA VISIONER PRATAMA",Indonesia,ID,-6.211400032043457,106.84459686279297,AS64315,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%), ora_UK=EndpointServerData(ping=688, connections=ConnectionAttempts(success=1, fail=10), uptime=9.0%), ora_JP=EndpointServerData(ping=519, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%))",,"2022-05-29 05:21:31.0","2022-05-29 09:56:04.0",,,
103.81.64.74,1080,,,"[ProtocolDataType(type=socks4, port=1080, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-5.429100036621094,105.2614974975586,AS136055,"PerformanceConnectData(aws_NA=EndpointServerData(ping=869, connections=ConnectionAttempts(success=3, fail=8), uptime=27.0%), ora_UK=EndpointServerData(ping=724, connections=ConnectionAttempts(success=1, fail=9), uptime=10.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ms_HK=EndpointServerData(ping=1488, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%))",,"2022-05-29 08:59:06.0","2022-05-29 09:55:48.0",,,
103.81.117.122,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Excogitate Technologies Pvt Ltd",India,IN,22.2903995513916,70.79149627685547,AS135851,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=11), uptime=0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ora_JP=EndpointServerData(ping=592, connections=ConnectionAttempts(success=2, fail=6), uptime=25.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%))",,"2022-05-29 07:55:59.0","2022-05-29 09:59:33.0",,,
103.81.156.25,9999,,,"[ProtocolDataType(type=socks4, port=9999, tls=true, autoRead=[false])]",,true,"Digitax India Communications Pvt Ltd.",India,IN,21.997400283813477,79.0010986328125,AS135848,"PerformanceConnectData(aws_NA=EndpointServerData(ping=775, connections=ConnectionAttempts(success=1, fail=9), uptime=10.0%), ora_UK=EndpointServerData(ping=754, connections=ConnectionAttempts(success=2, fail=4), uptime=33.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=11), uptime=0%), ms_HK=EndpointServerData(ping=537, connections=ConnectionAttempts(success=3, fail=8), uptime=27.0%))",,"2022-05-29 08:21:48.0","2022-05-29 10:01:34.0",,,
103.81.196.128,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Dhaka Fiber Net Ltd.",Bangladesh,BD,23.753400802612305,90.37220001220703,AS55492,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1090, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_UK=EndpointServerData(ping=705, connections=ConnectionAttempts(success=5, fail=4), uptime=55.0%), ora_JP=EndpointServerData(ping=603, connections=ConnectionAttempts(success=2, fail=8), uptime=20.0%), ms_HK=EndpointServerData(ping=497, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%))",,"2022-05-29 09:44:01.0","2022-05-29 10:06:33.0",,,
103.82.8.189,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,,Bangladesh,BD,23.753400802612305,90.37220001220703,AS136156,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ora_JP=EndpointServerData(ping=2578, connections=ConnectionAttempts(success=1, fail=9), uptime=10.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%))",,"2022-05-29 05:43:12.0","2022-05-29 09:56:50.0",,,
103.82.11.209,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,,Bangladesh,BD,23.753400802612305,90.37220001220703,AS136156,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ora_UK=EndpointServerData(ping=802, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%))",,"2022-05-29 06:56:32.0","2022-05-29 09:46:48.0",,,
103.82.11.237,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,,Bangladesh,BD,23.753400802612305,90.37220001220703,AS136156,"PerformanceConnectData(aws_NA=EndpointServerData(ping=950, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ora_UK=EndpointServerData(ping=798, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=10), uptime=0%), ms_HK=EndpointServerData(ping=551, connections=ConnectionAttempts(success=1, fail=9), uptime=10.0%))",,"2022-05-29 08:48:01.0","2022-05-29 10:01:34.0",,,
